Id,SalePrice
1994,111250.0
1995,157993.57142857142
1996,271993.0952380953
1997,315010.71428571426
1998,248001.42857142855
1999,213250.0
2000,133000.0
2001,179665.0
2002,228997.1428571429
2003,210000.0
2004,129500.0
2005,125000.0
2006,263000.0
2007,140000.0
2008,112500.0
2009,255500.0
2010,108001.42857142855
2011,284000.0
2012,113000.0
2013,140997.14285714287
2014,108001.42857142855
2015,175000.0
2016,234000.0
2017,121519.64285714286
2018,169999.2857142857
2019,108000.0
2020,185000.0
2021,268000.0
2022,127993.21428571428
2023,325000.0
2024,213995.35714285716
2025,316600.0
2026,135960.0
2027,142600.0
2028,119998.21428571428
2029,224500.0
2030,170000.0
2031,138991.7857142857
2032,118500.0
2033,145000.0
2034,164500.0
2035,146000.0
2036,131497.67857142858
2037,181900.0
2038,253293.0
2039,118500.0
2040,325000.0
2041,132994.2857142857
2042,369900.0
2043,130005.35714285714
2044,137000.35714285713
2045,143000.0
2046,79500.0
2047,185900.0
2048,138001.7857142857
2049,140000.0
2050,110000.89285714287
2051,319000.0
2052,114504.0
2053,194201.0
2054,217500.0
2055,150992.85714285713
2056,275000.0
2057,140992.14285714287
2058,219990.35714285716
2059,151000.0
2060,220982.85714285716
2061,205000.0
2062,152000.0
2063,225003.57142857145
2064,359100.0
2065,118513.57142857145
2066,313000.0
2067,148000.0
2068,261500.0
2069,147000.0
2070,75500.0
2071,137500.0
2072,183200.0
2073,105500.0
2074,314813.0
2075,305000.0
2076,67000.0
2077,240000.0
2078,135000.0
2079,168498.60714285713
2080,165150.0
2081,160000.0
2082,139900.0
2083,153004.2857142857
2084,135000.0
2085,168500.0
2086,123997.85714285714
2087,209500.0
2088,82500.0
2089,139395.0357142857
2090,143998.57142857142
2091,200000.0
2092,60000.0
2093,92999.88095238096
2094,85007.14285714286
2095,264561.0
2096,274000.0
2097,226000.0
2098,345000.0
2099,152000.0
2100,370878.0
2101,143250.0
2102,98300.0
2103,155000.0
2104,155000.0
2105,84505.95238095237
2106,205950.0
2107,108000.0
2108,191000.0
2109,134992.85714285713
2110,350000.0
2111,88000.0
2112,145487.85714285713
2113,149000.0
2114,97500.0
2115,167004.2857142857
2116,197900.0
2117,402000.0
2118,110003.57142857145
2119,137500.0
2120,423000.0
2121,230500.0
2122,129000.0
2123,193500.0
2124,168006.42857142858
2125,137500.0
2126,173500.0
2127,103600.0
2128,165017.85714285713
2129,257500.0
2130,140022.14285714287
2131,148498.92857142858
2132,87000.0
2133,109500.35714285713
2134,372500.0
2135,128500.0
2136,143000.0
2137,159434.0
2138,173000.0
2139,285000.0
2140,221002.85714285716
2141,207500.0
2142,227875.0
2143,148812.67857142858
2144,392000.0
2145,194700.0
2146,141000.0
2147,335000.0
2148,108480.0
2149,141488.57142857142
2150,176000.0
2151,88997.42857142858
2152,123500.0
2153,138500.0
2154,196000.0
2155,312500.0
2156,140000.0
2157,361919.0
2158,140000.0
2159,212998.6428571429
2160,55000.0
2161,302000.0
2162,254000.0
2163,179540.0
2164,109900.0
2165,52000.0
2166,102776.0
2167,189000.0
2168,129000.0
2169,130500.0
2170,164990.7142857143
2171,159491.07142857142
2172,157000.0
2173,341000.0
2174,128501.78571428572
2175,275000.0
2176,143000.0
2177,124500.0
2178,134989.4642857143
2179,320000.0
2180,120500.0
2181,222004.6428571429
2182,194500.0
2183,110005.0
2184,103000.0
2185,236500.0
2186,187489.6428571429
2187,222500.0
2188,131400.0
2189,108000.0
2190,163000.0
2191,93500.0
2192,239900.0
2193,179000.0
2194,190005.35714285716
2195,131997.14285714287
2196,141996.7857142857
2197,179000.0
2198,175000.0
2199,180000.0
2200,299800.0
2201,236000.0
2202,265979.0
2203,260400.0
2204,98000.0
2205,96497.5
2206,162000.0
2207,217000.0
2208,275500.0
2209,156000.0
2210,172500.0
2211,212000.0
2212,158900.0
2213,179400.0
2214,290000.0
2215,127503.92857142855
2216,100000.0
2217,215200.0
2218,337000.0
2219,270000.0
2220,264132.0
2221,196500.0
2222,160000.0
2223,216837.0
2224,134900.0
2225,102000.0
2226,107000.0
2227,114500.0
2228,395000.0
2229,162000.0
2230,221500.0
2231,142500.0
2232,144000.0
2233,135003.57142857142
2234,175997.67857142858
2235,175900.0
2236,187100.0
2237,165488.2142857143
2238,127990.71428571428
2239,161505.35714285713
2240,139000.0
2241,233001.42857142855
2242,107900.0
2243,187500.0
2244,160200.0
2245,146800.0
2246,269790.0
2247,225000.0
2248,194500.0
2249,171000.0
2250,143498.2142857143
2251,110007.85714285713
2252,175000.0
2253,200000.0
2254,109898.57142857145
2255,189000.0
2256,118001.07142857145
2257,227680.0
2258,135506.7857142857
2259,223500.0
2260,159950.0
2261,106000.0
2262,181000.0
2263,144500.0
2264,55993.0
2265,157900.0
2266,116010.35714285714
2267,224900.0
2268,137000.0
2269,271000.0
2270,155000.0
2271,224000.0
2272,182996.42857142855
2273,93000.0
2274,224992.5
2275,139500.0
2276,232600.0
2277,385000.0
2278,109503.57142857145
2279,189011.42857142855
2280,185000.0
2281,147400.0
2282,166000.0
2283,151000.0
2284,236998.57142857145
2285,167000.0
2286,139950.0
2287,128012.46428571428
2288,153500.0
2289,100000.0
2290,144000.0
2291,130500.0
2292,140000.0
2293,157500.0
2294,174900.0
2295,140990.89285714287
2296,153900.0
2297,171000.0
2298,213000.0
2299,133489.4642857143
2300,240000.0
2301,187000.0
2302,131500.0
2303,215000.0
2304,163996.42857142858
2305,158000.0
2306,170000.0
2307,127000.0
2308,147000.0
2309,174001.7857142857
2310,152002.14285714287
2311,250000.0
2312,189950.0
2313,131499.2857142857
2314,152000.0
2315,132500.0
2316,250580.0
2317,148500.35714285713
2318,248900.0
2319,129002.46428571428
2320,169000.0
2321,235985.0
2322,109500.0
2323,200500.0
2324,116000.0
2325,133000.0
2326,66500.0
2327,303477.0
2328,132250.0
2329,350000.0
2330,147993.57142857142
2331,136493.57142857142
2332,157010.89285714287
2333,187500.0
2334,177999.2857142857
2335,118500.0
2336,100042.85714285713
2337,328900.0
2338,145000.0
2339,135501.07142857142
2340,268006.4285714286
2341,149500.0
2342,122900.0
2343,172500.0
2344,154500.0
2345,165000.0
2346,118858.0
2347,140009.2857142857
2348,106501.42857142855
2349,142953.0
2350,135000.0
2351,109998.21428571428
2352,153000.0
2353,180000.0
2354,240000.0
2355,125501.42857142855
2356,128004.28571428572
2357,255000.0
2358,249994.2857142857
2359,131002.85714285714
2360,174000.0
2361,154300.0
2362,143500.0
2363,88000.0
2364,145000.0
2365,173733.0
2366,75000.0
2367,35311.0
2368,135000.0
2369,238000.0
2370,176500.0
2371,201004.6428571429
2372,145900.0
2373,169990.0
2374,193007.1428571429
2375,207500.0
2376,175000.0
2377,285014.2857142857
2378,176000.0
2379,236485.0
2380,222000.0
2381,201013.57142857145
2382,117500.0
2383,320000.0
2384,190007.1428571429
2385,242000.0
2386,79900.0
2387,184913.7142857143
2388,253000.0
2389,239799.0
2390,244400.0
2391,150900.0
2392,214009.6428571429
2393,150000.0
2394,143000.0
2395,137500.0
2396,124900.0
2397,143000.35714285713
2398,270000.0
2399,192505.7142857143
2400,197467.85714285716
2401,129000.0
2402,119900.0
2403,133900.0
2404,172000.0
2405,127497.14285714286
2406,145000.0
2407,124008.57142857145
2408,132000.0
2409,185013.6428571429
2410,155000.0
2411,116497.5
2412,271988.5714285714
2413,155000.0
2414,238972.85714285716
2415,214900.0
2416,178900.0
2417,160000.0
2418,135010.0
2419,37900.0
2420,139996.42857142858
2421,134997.14285714287
2422,172996.07142857142
2423,99498.21428571428
2424,182000.0
2425,167516.7857142857
2426,165007.85714285713
2427,85500.0
2428,199900.0
2429,110000.0
2430,139000.0
2431,178400.0
2432,336000.0
2433,159895.0
2434,255900.0
2435,126000.0
2436,125000.0
2437,117006.42857142855
2438,395192.0
2439,195007.1428571429
2440,197000.0
2441,348000.0
2442,168000.0
2443,187000.0
2444,173900.0
2445,337500.0
2446,121600.0
2447,136500.0
2448,184976.42857142855
2449,91003.92857142855
2450,205998.6428571429
2451,82000.0
2452,86000.0
2453,232000.0
2454,136905.0
2455,181000.0
2456,149900.0
2457,163500.0
2458,88003.45238095238
2459,240000.0
2460,102005.35714285713
2461,135000.0
2462,100000.0
2463,165000.0
2464,85000.0
2465,119200.0
2466,227003.57142857145
2467,203000.0
2468,187500.0
2469,160000.0
2470,213490.0
2471,175997.32142857142
2472,194000.0
2473,87011.42857142858
2474,191000.0
2475,287000.0
2476,112507.14285714287
2477,167492.5
2478,293077.0
2479,105050.0
2480,118000.0
2481,160000.0
2482,197000.0
2483,310000.0
2484,230000.0
2485,119750.0
2486,84000.71428571429
2487,315500.0
2488,287000.0
2489,97000.0
2490,80013.02380952383
2491,155000.0
2492,173000.0
2493,196000.0
2494,262280.0
2495,277999.2857142857
2496,139600.0
2497,145005.0
2498,115000.0
2499,84900.0
2500,176485.0
2501,200141.0
2502,164991.42857142858
2503,144500.0
2504,255005.23809523808
2505,180000.0
2506,185850.0
2507,248000.0
2508,334989.2857142857
2509,220000.0
2510,213500.0
2511,81000.0
2512,90020.35714285713
2513,110497.85714285713
2514,153996.42857142858
2515,328000.0
2516,178000.0
2517,167900.0
2518,151400.0
2519,135010.7142857143
2520,134998.92857142858
2521,153999.2857142857
2522,91500.0
2523,159500.0
2524,194000.0
2525,219500.0
2526,170000.0
2527,138800.0
2528,155900.0
2529,126000.0
2530,145000.0
2531,133000.0
2532,192015.0
2533,159995.7142857143
2534,187500.0
2535,147000.7142857143
2536,83500.0
2537,251998.57142857145
2538,133750.0
2539,196994.2857142857
2540,92900.0
2541,159990.7142857143
2542,136500.0
2543,146001.42857142858
2544,129000.35714285714
2545,176432.0
2546,126997.85714285714
2547,169982.5
2548,128000.0
2549,157016.60714285713
2550,60014.285714285725
2551,119500.0
2552,135000.0
2553,159500.0
2554,106039.28571428572
2555,325000.0
2556,179900.0
2557,274725.0
2558,181000.0
2559,280000.0
2560,188007.85714285716
2561,205000.0
2562,129900.0
2563,134500.0
2564,116999.28571428572
2565,318000.0
2566,184100.0
2567,130001.78571428572
2568,139994.64285714287
2569,133700.0
2570,118400.0
2571,212900.0
2572,112000.0
2573,118000.0
2574,163900.0
2575,115013.21428571428
2576,174000.0
2577,259000.0
2578,215003.57142857145
2579,140003.57142857142
2580,135000.0
2581,93500.0
2582,117500.0
2583,239500.0
2584,169005.35714285713
2585,101981.07142857145
2586,118988.21428571428
2587,93995.0
2588,196000.0
2589,144000.0
2590,138995.0
2591,197500.0
2592,424870.0
2593,80005.0
2594,80000.0
2595,149000.0
2596,180000.0
2597,174486.07142857142
2598,116900.0
2599,143000.0
2600,124014.28571428572
2601,149900.0
2602,230000.0
2603,120503.57142857145
2604,201800.0
2605,218000.0
2606,179900.0
2607,230000.0
2608,235128.0
2609,185010.7142857143
2610,146007.85714285713
2611,224000.0
2612,128993.5
2613,108959.0
2614,194000.0
2615,233170.0
2616,245350.0
2617,173016.7857142857
2618,234996.42857142855
2619,171003.2142857143
2620,163000.0
2621,171896.17857142858
2622,200500.0
2623,239000.0
2624,284994.2857142857
2625,119502.85714285714
2626,115014.28571428572
2627,154900.0
2628,93000.0
2629,250000.0
2630,392500.0
2631,120000.0
2632,186700.0
2633,104900.0
2634,95000.0
2635,262000.0
2636,194998.2142857143
2637,189000.0
2638,168000.7142857143
2639,174000.0
2640,124992.85714285714
2641,165000.0
2642,157978.2142857143
2643,175997.32142857142
2644,219210.0
2645,144007.85714285713
2646,178025.0
2647,148005.17857142858
2648,116050.0
2649,197900.0
2650,116998.57142857145
2651,212997.85714285716
2652,153500.0
2653,271900.0
2654,107000.0
2655,200022.5
2656,140000.0
2657,290000.0
2658,189000.0
2659,164000.0
2660,112977.85714285714
2661,145000.0
2662,134501.7857142857
2663,124991.78571428572
2664,112000.0
2665,229456.0
2666,80500.0
2667,91500.0
2668,115012.5
2669,134000.0
2670,143000.0
2671,137900.0
2672,184000.0
2673,144991.07142857142
2674,214009.6428571429
2675,147000.0
2676,367294.0
2677,127000.0
2678,189993.0357142857
2679,132511.7857142857
2680,101800.0
2681,142004.2857142857
2682,129990.35714285714
2683,138887.0
2684,175494.2857142857
2685,195000.0
2686,142506.7857142857
2687,265900.0
2688,224900.0
2689,248328.0
2690,169989.2857142857
2691,230000.0
2692,178000.0
2693,186500.0
2694,169900.0
2695,129500.0
2696,119002.5
2697,244000.0
2698,171750.0
2699,130005.35714285714
2700,294000.0
2701,165400.0
2702,127500.0
2703,301500.0
2704,99900.0
2705,189990.0
2706,151000.0
2707,180999.2857142857
2708,128900.0
2709,161500.0
2710,180500.0
2711,181005.7142857143
2712,183900.0
2713,122000.0
2714,378500.0
2715,381000.0
2716,144000.0
2717,260000.0
2718,185750.0
2719,137000.0
2720,177000.0
2721,138992.14285714287
2722,137000.0
2723,162000.0
2724,197900.0
2725,236996.42857142855
2726,68400.0
2727,226973.6428571429
2728,179992.1428571429
2729,150501.07142857142
2730,139000.0
2731,169000.0
2732,132500.0
2733,143003.57142857142
2734,190000.0
2735,278000.0
2736,281000.0
2737,180477.5
2738,119496.78571428572
2739,107507.85714285713
2740,162900.0
2741,115006.25
2742,138507.5
2743,154995.7142857143
2744,140003.57142857142
2745,160000.0
2746,154000.0
2747,224994.2857142857
2748,177476.07142857142
2749,290000.0
2750,232000.0
2751,130000.0
2752,324992.85714285716
2753,202500.0
2754,138002.85714285713
2755,147000.0
2756,179200.0
2757,335000.0
2758,203000.0
2759,302000.0
2760,333168.0
2761,118997.14285714286
2762,206900.0
2763,295493.0
2764,208900.0
2765,274975.0
2766,111014.64285714287
2767,156500.0
2768,72505.35714285714
2769,190034.2857142857
2770,82500.0
2771,147000.0
2772,55000.0
2773,79000.0
2774,130500.0
2775,256000.0
2776,176502.5
2777,227000.0
2778,132500.0
2779,100016.25
2780,125514.28571428572
2781,124999.10714285714
2782,167900.0
2783,135000.0
2784,52500.0
2785,200000.0
2786,128508.21428571428
2787,123000.71428571428
2788,155000.0
2789,228488.92857142855
2790,177000.0
2791,155835.0
2792,108500.35714285713
2793,262500.0
2794,283463.0
2795,215000.0
2796,122000.0
2797,200000.0
2798,171000.0
2799,134900.0
2800,410000.0
2801,235000.0
2802,170000.0
2803,110000.0
2804,149900.0
2805,177500.0
2806,315000.0
2807,189000.0
2808,260000.0
2809,104900.0
2810,156932.0
2811,144152.0
2812,216000.0
2813,193000.0
2814,127000.0
2815,144000.0
2816,232000.0
2817,105001.78571428572
2818,165500.0
2819,274300.0
2820,250000.0
2821,238986.42857142855
2822,91011.78571428572
2823,117012.5
2824,83008.21428571429
2825,167500.0
2826,58500.0
2827,237500.0
2828,157000.0
2829,111997.14285714287
2830,105000.0
2831,125503.92857142855
2832,250000.0
2833,136000.0
2834,377500.0
2835,130995.0
2836,234987.5
2837,123995.0
2838,123008.21428571428
2839,163000.0
2840,246578.0
2841,281213.0
2842,160000.0
2843,137500.0
2844,137989.64285714287
2845,137450.0
2846,120000.0
2847,193007.85714285716
2848,193879.0
2849,282922.0
2850,105015.0
2851,275000.0
2852,133003.2142857143
2853,111988.21428571428
2854,125496.42857142855
2855,215007.1428571429
2856,230000.0
2857,140000.0
2858,90000.0
2859,257000.0
2860,207000.0
2861,175900.0
2862,122500.0
2863,340000.0
2864,124000.0
2865,223000.0
2866,179900.0
2867,127491.17857142855
2868,136500.0
2869,274970.0
2870,144000.0
2871,142001.42857142858
2872,271000.0
2873,140000.0
2874,119001.96428571428
2875,182900.0
2876,192140.0
2877,143750.0
2878,64500.0
2879,186500.0
2880,160000.0
2881,174000.0
2882,120503.57142857145
2883,394617.0
2884,149700.0
2885,197000.0
2886,191000.0
2887,149300.0
2888,310007.14285714284
2889,121000.0
2890,179600.0
2891,129000.0
2892,157900.0
2893,240000.0
2894,112000.0
2895,92000.0
2896,136000.0
2897,287090.0
2898,144996.42857142858
2899,84500.0
2900,185013.6428571429
2901,175004.2857142857
2902,210000.0
2903,266500.0
2904,142125.0
2905,147505.5357142857
2906,
2907,
2908,
2909,
2910,
2911,
2912,
2913,
2914,
2915,
2916,
2917,
2918,
2919,
